('high', 'front', 'unround', 'short', 'high', 'front', 'unround', 'short')	tia	3
('mid', 'back', 'round', 'short', 'high', 'front', 'unround', 'short', 'mid', 'back', 'round', 'short', 'high', 'front', 'unround', 'short')	a	3
('low', 'back', 'unround', 'long')	ngia	3
('low', 'back', 'unround', 'long', 'low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short')	ria	3
('mid', 'back', 'round', 'long', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short')	tia	3
('mid', 'back', 'round', 'long', 'high', 'front', 'unround', 'short', 'high', 'front', 'unround', 'short')	tia	3
('low', 'back', 'unround', 'long', 'mid', 'front', 'unround', 'short', 'low', 'back', 'unround', 'short')	tia	3
('high', 'front', 'unround', 'short', 'mid', 'back', 'round', 'short')	a	3
('low', 'back', 'unround', 'long', 'high', 'central', 'round', 'short', 'low', 'back', 'unround', 'short')	tia	3
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short')	tia	3
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short', 'mid', 'back', 'round', 'short')	tia	3
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short')	a	3
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short')	ria	3
('low', 'back', 'unround', 'long', 'high', 'front', 'unround', 'short')	a	3
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'mid', 'back', 'round', 'short')	tia	3
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'mid', 'front', 'unround', 'short', 'high', 'front', 'unround', 'short')	a	3
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short', 'low', 'back', 'unround', 'short')	ia	3
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'mid', 'back', 'round', 'short', 'low', 'back', 'unround', 'short')	tia	3
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short')	a	3
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short', 'high', 'front', 'unround', 'short')	a	3
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'mid', 'back', 'round', 'short', 'mid', 'back', 'round', 'short')	hia	3
('low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short')	tia	2
('low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short')	na	2
('low', 'back', 'unround', 'short', 'mid', 'back', 'round', 'short')	na	2
