āui	tia	8	0.5
aoa	tia	2	0.5
aoo	tia	2	0.5
aai	tia	13	0.23076923076923078
aaiii	tia	2	1.0
aō	hia	1	1.0
āaa	tia	2	1.0
ēea	tia	1	1.0
ēi	a	2	0.5
eiei	a	1	1.0
ēe	tia	1	1.0
ēā	tia	2	1.0
ēei	tia	1	1.0
eei	tia	1	1.0
īai	tia	2	0.5
īoi	tia	3	0.6666666666666666
io	ngia	6	0.16666666666666666
iu	a	5	0.8
iuiu	a	1	1.0
ō	ngia	3	0.3333333333333333
ōēē	tia	1	1.0
oa	ia	9	0.2222222222222222
ōoo	tia	1	1.0
oooo	tia	3	0.3333333333333333
ooua	tia	1	1.0
ooiu	a	1	1.0
ōi	tia	3	0.6666666666666666
ou	a	8	0.5
ōuo	kia	1	1.0
ū	ia	2	0.5
uae	tia	1	1.0
ūāai	tia	1	1.0
ūae	a	1	1.0
ūai	tia	2	0.5
ūaa	tia	1	1.0
uei	tia	1	1.0
ūeu	tia	1	1.0
ui	tia	16	0.0625
uua	tia	2	1.0
uūa	tia	1	1.0
aoao	a	3	0.6666666666666666
āei	tia	1	1.0
aaau	a	14	0.6428571428571429
aa	ngia	19	0.05263157894736842
ai	hia	24	0.08333333333333333
āoi	a	1	1.0
āai	tia	12	0.16666666666666666
aai	hia	13	0.07692307692307693
aai	a	13	0.46153846153846156
auao	ngia	2	0.5
ēia	tia	1	1.0
ee	ngia	12	0.08333333333333333
eeii	tia	1	1.0
īi	hia	3	0.3333333333333333
īea	tia	1	1.0
iii	hia	3	0.3333333333333333
ooui	tia	1	1.0
ue	hia	6	0.16666666666666666
ueue	a	2	1.0
ūi	tia	1	1.0
ūū	hia	1	1.0
uuu	tia	1	1.0
au	na	21	0.047619047619047616
aiao	tia	1	1.0
aiau	tia	1	1.0
aiai	tia	10	0.1
aaio	tia	6	0.5
aaaa	a	12	0.25
aaau	ria	14	0.21428571428571427
āao	hia	1	1.0
aaii	tia	10	0.2
ai	na	24	0.041666666666666664
aoo	ria	2	0.5
āi	a	5	0.6
āuiui	a	1	1.0
āoo	a	1	1.0
aa	ia	19	0.05263157894736842
āae	a	3	0.3333333333333333
āāā	tia	1	1.0
aaaa	ia	12	0.08333333333333333
aaaai	a	3	0.6666666666666666
aii	tia	2	0.5
āue	tia	1	1.0
