('high, central, round, short', 'mid, front, unround, short', 'low, back, unround, short')	tia	1.0	1	1
('high, central, round, long', 'high, front, unround, short', 'high, front, unround, short')	tia	1.0	1	1
('high, central, round, short', 'low, back, unround, short', 'low, back, unround, short')	tia	1.0	1	1
('high, central, round, short', 'high, central, round, short')	ia	0.0435	1	23
('high, central, round, short', 'high, central, round, short', 'high, front, unround, short')	a	0.3333	1	3
('high, central, round, short', 'high, central, round, short')	mia	0.0435	1	23
('high, central, round, short', 'high, central, round, short', 'high, central, round, short', 'high, central, round, short')	tia	0.125	1	8
('high, central, round, long', 'mid, back, round, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'mid, front, unround, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'high, front, unround, short', 'low, back, unround, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'high, front, unround, short', 'mid, back, round, short')	tia	1.0	1	1
('low, back, unround, short', 'high, front, unround, short', 'mid, front, unround, short', 'high, front, unround, short')	ngia	1.0	1	1
('low, back, unround, short', 'high, front, unround, short', 'mid, front, unround, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'high, front, unround, short', 'high, central, round, short', 'mid, front, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'mid, front, unround, short', 'low, back, unround, short', 'mid, front, unround, short')	tia	0.5	1	2
('low, back, unround, short', 'high, central, round, short')	hia	0.0455	1	22
('low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short')	a	1.0	1	1
('mid, front, unround, short', 'mid, back, round, short')	hia	0.5	1	2
('mid, front, unround, short', 'mid, front, unround, short')	kia	0.0833	1	12
('mid, front, unround, short', 'mid, front, unround, short')	kina	0.0833	1	12
('mid, front, unround, short', 'mid, front, unround, short', 'mid, front, unround, short', 'mid, front, unround, short')	kia	0.2	1	5
('low, back, unround, long', 'low, back, unround, long')	ria	1.0	2	2
('low, back, unround, short', 'high, front, unround, short', 'mid, back, round, long', 'mid, front, unround, short', 'mid, back, round, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short')	tia	0.25	2	8
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, central, round, short')	tia	0.0714	1	14
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, central, round, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, central, round, short', 'high, central, round, short')	tia	1.0	2	2
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, central, round, short')	ria	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short')	na	0.1667	1	6
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short')	ria	0.1667	1	6
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short')	hia	0.2	2	10
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short')	a	0.5455	6	11
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short')	tia	0.3333	2	6
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'low, back, unround, short')	tia	1.0	2	2
('low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short', 'low, back, unround, short')	tia	0.3333	1	3
('low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short', 'low, back, unround, short', 'mid, front, unround, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short', 'mid, front, unround, short')	a	0.8	4	5
('low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short', 'high, front, unround, short')	hia	0.3333	1	3
('low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short', 'mid, front, unround, short')	tia	0.2	1	5
('low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short', 'mid, back, round, short')	tia	0.5	1	2
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'mid, front, unround, short')	a	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'mid, front, unround, short', 'low, back, unround, short')	tia	1.0	2	2
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short', 'mid, front, unround, short')	a	0.6667	2	3
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, central, round, short', 'high, front, unround, short')	tia	0.5	1	2
('low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, long')	ngia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short', 'mid, back, round, short')	a	0.5	1	2
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'low, back, unround, short')	ia	0.6	3	5
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'low, back, unround, short')	tia	0.75	3	4
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'mid, back, round, short', 'high, front, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'mid, back, round, short', 'mid, back, round, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, long', 'mid, back, round, short', 'mid, front, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'mid, back, round, short')	a	0.1667	1	6
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'mid, back, round, short', 'mid, back, round, short', 'mid, back, round, short')	tia	1.0	2	2
('low, back, unround, short', 'low, back, unround, short', 'high, central, round, short', 'low, back, unround, short')	tia	0.6667	2	3
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'high, front, unround, short')	a	0.8889	8	9
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'mid, back, round, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'high, central, round, short')	mia	0.25	1	4
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'mid, back, round, short', 'high, front, unround, short', 'mid, back, round, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'mid, back, round, short')	hia	0.1667	1	6
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long')	ngia	0.3333	1	3
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short')	ngia	0.3	3	10
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short')	tia	0.5	1	2
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'mid, back, round, short', 'mid, front, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short')	ria	0.0909	1	11
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short')	tia	1.0	4	4
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short')	a	0.75	6	8
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'high, front, unround, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'high, front, unround, long')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'mid, front, unround, short')	a	1.0	3	3
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'low, back, unround, short', 'mid, back, round, short', 'low, back, unround, short')	ia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, long', 'mid, front, unround, short', 'mid, front, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'high, front, unround, short')	tia	0.2857	2	7
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'mid, front, unround, short')	tia	0.5	1	2
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'mid, back, round, short', 'mid, front, unround, short', 'mid, front, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, long', 'high, central, round, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'high, central, round, long', 'high, central, round, long')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'low, back, unround, long')	tia	1.0	2	2
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'high, central, round, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'mid, back, round, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'mid, back, round, short', 'high, front, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'low, back, unround, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'high, front, unround, short', 'mid, front, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'mid, front, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'mid, back, round, long', 'mid, back, round, long')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, central, round, short')	ria	0.5	1	2
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'low, back, unround, short', 'mid, back, round, short', 'low, back, unround, short', 'mid, back, round, short')	ria	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'low, back, unround, short', 'high, central, round, short')	ria	0.5	1	2
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'low, back, unround, short', 'high, central, round, short', 'low, back, unround, short', 'high, central, round, short')	ria	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, long', 'low, back, unround, short', 'mid, back, round, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'mid, front, unround, short')	a	0.5	1	2
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, long', 'high, front, unround, short', 'mid, back, round, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, long', 'low, back, unround, long')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, central, round, short', 'high, front, unround, short')	a	1.0	3	3
('low, back, unround, short', 'low, back, unround, short', 'high, central, round, short', 'high, central, round, short')	a	0.8	4	5
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, central, round, short')	tia	0.5	1	2
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'mid, back, round, short')	tia	0.6667	2	3
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short')	mia	0.1667	1	6
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'low, back, unround, short', 'high, front, unround, short')	hia	0.3333	1	3
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'mid, back, round, short')	ia	0.1667	1	6
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'mid, back, round, short')	tia	0.1667	1	6
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'low, back, unround, short')	ngia	0.25	1	4
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'high, front, unround, short')	hia	0.1429	1	7
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long')	kia	0.6667	2	3
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'low, back, unround, short', 'high, front, unround, short')	tia	0.3333	1	3
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short', 'mid, front, unround, short')	tia	0.3333	1	3
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short')	tia	0.2	2	10
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, central, round, short')	ngia	0.0714	1	14
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'low, back, unround, short', 'low, back, unround, short')	tia	1.0	2	2
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'mid, back, round, short')	a	0.1667	1	6
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, long', 'mid, front, unround, long', 'mid, front, unround, long')	ngia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'mid, back, round, short', 'high, central, round, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'mid, back, round, short')	hia	0.5	3	6
('low, back, unround, short', 'low, back, unround, short', 'high, central, round, short', 'low, back, unround, short', 'high, front, unround, short')	na	0.5	1	2
('low, back, unround, short', 'low, back, unround, short', 'high, central, round, short', 'low, back, unround, short', 'mid, front, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, central, round, short', 'low, back, unround, short', 'high, front, unround, short')	a	0.5	1	2
('low, back, unround, short', 'low, back, unround, short', 'high, central, round, long', 'low, back, unround, short', 'high, central, round, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, central, round, short', 'low, back, unround, short')	ina	0.3333	1	3
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'high, front, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'mid, back, round, short', 'mid, back, round, short', 'mid, back, round, short')	ngia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'low, back, unround, short', 'high, front, unround, short')	tia	0.6667	2	3
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short')	hia	0.1667	1	6
('low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short', 'low, back, unround, short')	ngia	0.3333	1	3
('low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short', 'high, front, unround, short')	a	0.6667	2	3
('low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short', 'low, back, unround, short')	ia	0.3333	1	3
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'mid, back, round, short')	ia	0.1667	1	6
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short', 'low, back, unround, short', 'mid, front, unround, short')	ngia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, central, round, short', 'high, front, unround, short')	ngia	0.5	1	2
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'low, back, unround, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'low, back, unround, short', 'mid, back, round, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'low, back, unround, short', 'high, front, unround, short')	na	0.3333	1	3
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'mid, back, round, short', 'mid, back, round, short')	ria	0.3333	1	3
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'mid, back, round, short', 'mid, back, round, short', 'mid, back, round, short', 'mid, back, round, short')	ria	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'low, back, unround, short', 'high, front, unround, short')	hia	0.3333	1	3
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short')	hia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, central, round, short', 'high, front, unround, short', 'mid, front, unround, short')	a	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'low, back, unround, short')	ina	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, long', 'low, back, unround, short', 'low, back, unround, short')	ngia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'high, central, round, short')	ria	0.25	1	4
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, long')	kia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'mid, back, round, long', 'high, central, round, long')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, central, round, long')	ria	0.5	1	2
('low, back, unround, short', 'low, back, unround, short', 'high, central, round, long', 'low, back, unround, short', 'mid, back, round, short')	ria	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, central, round, short', 'high, central, round, short')	ria	0.2	1	5
('low, back, unround, short', 'low, back, unround, short', 'high, central, round, long', 'mid, front, unround, short', 'high, central, round, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, central, round, short', 'mid, front, unround, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, central, round, long')	ngia	0.5	1	2
('low, back, unround, short', 'low, back, unround, short', 'high, central, round, short', 'high, central, round, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'mid, front, unround, short', 'low, back, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'high, front, unround, short', 'high, front, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'low, back, unround, long', 'low, back, unround, short', 'high, central, round, short')	tia	0.5	1	2
('low, back, unround, short', 'low, back, unround, short', 'mid, front, unround, short', 'high, central, round, long')	tia	1.0	1	1
('low, back, unround, short', 'low, back, unround, short', 'high, front, unround, short', 'high, front, unround, short', 'low, back, unround, short', 'high, front, unround, short')	tia	1.0	1	1
('low, back, unround, short', 'high, front, unround, short')	ia	0.0417	1	24
('low, back, unround, long', 'low, back, unround, long', 'high, front, unround, short')	tia	0.25	1	4
('mid, front, unround, short', 'mid, back, round, short')	tia	0.5	1	2
('mid, front, unround, short', 'low, back, unround, short')	hia	0.25	1	4
('mid, front, unround, short', 'high, central, round, long', 'low, back, unround, short', 'high, front, unround, short')	tia	1.0	1	1
('high, front, unround, long', 'high, front, unround, short', 'high, front, unround, short')	ria	1.0	1	1
