,karo-hia
,kata-ina
,kati-a
,kato-hia
,kauhoe-tia
,kau-ria
,kakau-ria
,kaui-tia
,kaukau-ria
,kaumātua-tia
,kaupare-a
,kauwhau-tia
,kawe-a
,kāwhaki-na 
,keri-a
,ketu-a
,ketuketu-a
,keu-a
,kihi-a
,kī-a
,kiki-a
,kikini-tia
,kimi-hia
,kini-tia
,kite-a
,ko-ia
,koa-ina
,koara-tia
,kohi-a
,kohikohi-a
,koingo-tia
,koko-a
,komo-tia
,komutu-a
,kō-ia
,kōhari-tia
,kōhua-tia
,kōhue-tia
,kōhure-a
,kōhuru-tia
,kōkiri-tia
,kōmiri-a
,kōnatu-a
,kōpake-tia
,kōpaki-na
,kōpani-a
,kōpare-a
,kōpenu-tia
,kōpenupenu-tia
,kōpiro-a
,kōrero-tia
,kōrori-a
,kōti-a
,kōtui-a
,kōwhiri-a
,kopani-a
,kopi-a
,kōranga-tia
,koro-a
,korou-tia
,kote-hia
,kowhaki-na
,kowhete-tia
,kōwhiti-hia
,kuhu-a
,kuku-a
,kume-a
,kumu-a
,kuru-a
,kuti-a
,māharahara-tia
,mākutu-ria
,mārena-tia
,mātaki-na
,mātakitaki-na
,mātau-ria
,māunu-tia
,mahanga-tia
,mahara-tia
,mahi-a
,mahimahi-a
,maka-a
,mākiri-hia
,maminga-tia
,manaaki-tia
,manako-hia
,mania-a
,mapu-a
,mārau-a
,maro-hia
,mātau-ria
,mate-a
,mau-ria
,mea-tia
,meke-a
,memeke-hia
,mekemeke-hia
,mihi-a
,mīharo-tia
,minita-tia
,miraka-tia
,miri-a
,miro-a
,miti-a
,mitimiti-a
,moe-a
,momi-a
,mono-kia
,mōhio-tia
,mōkete-tia
,mōunu-tia
,moto-kia
,motu-hia
,mui-a
,muimui-a
,muku-a
,mukumuku-a
,muna-ia
,muri-tai
,muru-a
,mutumutu-a
,nanao-mia
,nao-mia
,narunga-tia
,nati-a
,natu-a
,nēhi-tia
,nehu-a
,neke-hia
,nekeneke-hia
,ngahu-a
,ngaki-a
,ngare-a
,ngau-a
,ngaungau-a
,ngote-a
,niko-a
,noa-tia
,noho-ia
,nuka-ia
,nukarau-tia
,nuku-hia
,nukunuku-hia
,numi-a
,numu-a
,oati-tia
,oka-ina
,oke-a
,oma-kia
,onioni-tia
,ono-kia
,opa-ina
,ore-a
,oro-hia
,ota-ina
,pā-ngia
,pāera-tia
,pāhua-tia
,pākaru-a
,pākarukaru-a
,pākawe-tia
,pānui-tia
,pātai-a
,pāuna-tia
,pāwhara-tia
,pae-a
,pai-ngia
,paihere-tia
,paikarāihe-tia
,pāike-a
,paka-tia
,pakanga-tia
,pana-a
,panga-a
,pani-a
,panipani-a
,pao-a
,paora-tia
,paoro-tia
,parai-tia
,parakitihi-tia
,parani-tia
,parau-tia
,pare-a
,paro-a
,pati-a
,patō-hia
,patu-a
,pauna-tia
,paura-tia
,pēhi-a
,pēnā-tia
,pēnei-tia
,pērā-tia
,pēhea-tia
,pehipehi-a
,pei-a
,peka-ina
,pēke-tia
,pere-a
,perehi-tia
,pīkau-tia
,pīnohi-tia
,pīoi-tia
,pīangi-tia
,piki-tia
,piko-a
,pine-a
,piro-ngia
,piu-a
,piupiu-a
,pōhēhē-tia
,pōhiri-tia
,poipoi-a
,poka-ia
,poke-a
,pokuru-a
,pona-ia
,pō-ngia
,pōkai-a
,pōrangi-tia
,pōtae-a
,pōti-tia
,pōuto-kia
,pōwhiri-tia
,popo-tia
,pōpopo-tia
,poro-a
,poroporo-tia
,pororua-tia
,porowhiu-a
,pou-a
,pū-ia
,puare-tia
,puhi-a
,punga-a
,purei-tia
,puri-tia
,puru-a
,puruma-tia
,purupuru-a
,purūma-tia
,puta-ina
,pūāwai-tia
,pūawhe-a
,pūkai-tia
,pūranga-tia
,pūremu-tia
,rāhui-tia
,rākei-tia
,rāpoi-a
,rārangi-tia
,raho-a
,rahoraho-a
,rahu-a
,raka-tia
,rama-a
,ranga-a
,rangahau-a
,rangirangi-a
,ranu-a
,rapa-ngia
,rapu-a
,rara-a
,rapi-hia
,rarapi-hia
,rawhi-a
,rarawhi-a
,rau-a
,raupatu-tia
,rautao-ngia
,raweke-tia
,rāwhera-tia
,rēhita-tia
,rehe-a
,rehu-a
,rere-ngia
,rewherii-tia
,rīhi-tia
,rīngi-hia
,rīpeka-tia
,ringi-hia
,ripi-a
,riri-a
,riringi-hia
,rohe-a
,romi-a
,rongo-hia
,rongonui-tia
,ropi-a
,rore-a
,rori-a
,rotu-a
,ruaki-na
,rui-a
,ruke-hia
,ruku-hia
,rumaki-na
,runa-a
,rure-a
,rurerure-a
,rūrū-hia
,ruruku-tia
,rutu-a
,rūri-tia
,tā-ngia
,tāhae-tia
,tāhawahawa-tia
,tākaro-hia
,tāke-tia
,tākiri-tia
,tāmaru-tia
,tāmi-a
,tāmuimui-a
,tānapu-tia
,tānumi-tia
,tāpāpā-tia
,tāpae-a
,tāpapa-tia
,tāpatu-tia
,tāpiri-tia
,tāpui-a
,tāpuke-tia
,tāpuni-a
,tārai-a
,tārona-tia
,tātāmi-a
,tātāwhi-a
,tātai-a
,tātari-tia
,tāwai-a
,tāwharau-tia
,tāwhi-a
,tāwhiri-tia
,tāwhiu-a
,tae-a
,tahi-a
,tahitahi-a
,tahu-na
,taiapo-tia
,taiapu-tia
,taiari-tia
,taitai-a
,taka-ina
,takahi-a
,takai-a
,takakino-tia
,takapapa-a
,takapau-ria
,takawiri-tia
,take-a
,taki-na
,takitaki-na
,takoto-ria
,tāmau-tia
,tamumu-tia
,tangi-hia
,tango-hia
,tanu-mia
,tao-na
,tāoro-a
,tapa-ia
,tapahi-a
,tapatapa-ia
,tapatapahi-a
,tapi-a
,tāpi-a
,tapiki-tia
,tapuhi-tia
,tarai-a
,taraiwa-tia
,tare-a
,tari-a
,tataa-ngia
,tatau-ria
,tātua-tia
,tau-ria
,taua-tia
,tauaarai-tia
,tauapo-hia
,tauhere-a
,taumau-tia
,taunaha-tia
,taunga-tia
,taupare-a
,taupoki-na
,tautohe-tia
,tautohetohe-tia
,tautoko-na
,tauwehe-a
,tāuwhi-a
,tāwhio-tia
,tia-ina
,tiaki-na
,tīhae-a
,tīhore-a
,tīkaro-tia
,tīkoko-a
,tīmata-ria
,tītore-a
,tīwara-hia
,tiki-na
,timere-a
,tinei-a
,tinihanga-tia
,tipu-a
,tiriwa-tia
,tiriwaa-tia
,tiro-hia
,titoko-na
,tītama-tia
,tītari-a
,titi-a
,tītokotoko-na
,tiu-a
,tohatoha-ina
,tohe-a
,tohi-a
,tohu-a
,tohu-ngia
,tokotoko-na
,tomo-kia
,tono-a
,tō-kia
,tōhi-tia
,tōkari-tia
,tope-a
,toro-na
,tou-a
,toutou-a
,tua-ina
,tūā-ina
,tuaki-na
,tuhi-a
,tuhituhi-a
,tūhono-a
,tui-a
,tuitui-a
,tuketuke-a
,tuki-a
,tuku-a
,tukutuku-a
,tungi-a
,tunu-a
,tunutunu-a
,tupehau-kia
,tupeke-tia
,tupoki-na
,tupu-ria
,tupua-tia
,turaki-na
,turuki-tia
,tute-a
,tutu-a
,tū-ria
,tūahu-tia
,tūkino-tia
,tūmanako-hia
,tūpeke-tia
,tūtaki-na
,tūtui-a
,tūwhiti-tia
,tuwha-ia
,tuwhera-tia
,ua-ina
,uara-tia
,ui-a
,uiui-a
,uku-ia
,ukui-a
,umere-tia
,unga-a
,unu-mia
,uru-a
,urungi-tia
,uruumu-tia
,uta-ina
,utu-a
,uutonga-tia
,uwhi-a
,uwhiuwhi-a
,waahi-a
,waawaahi-a
,waea-tia
,waere-a
,waha-a
,wai-a
,waiata-tia
,waiho-tia
,waikeri-ngia
,waimeha-tia
,waipuke-tia
,wani-a
,ware-a
,wareware-tia
,waru-hia
,wawae-a
,wawata-tia
,wehe-a
,wehewehe-a
,weku-a
,wepu-a
,wero-hia
,wete-kia
,wetewete-kia
,wete-kina
,whakatata-ngia
,whaaki-na
,whaanako-tia
,whaangai-a
,whaariki-tia
,whaawhaa-ria
,whakawheruu-tia
,whai-a
,whaiere-tia
,whaikōrero-tia
,whaina-tia
,whaiwhai-a
,whakaae-tia
,whakaahu-tia
,whakaahua-tia
,whakaahuru-tia
,whakaakakahu-ria
,whakaako-na
,whakaara-hia
,whakaari-a
,whakaaro-tia
,whakaatamira-tia
,whakaatu-ria
,whakaea-tia
,whakaeke-a
,whakaemi-a
,whakaene-tia
,whakaeaea-tia
,whakaero-tia
,whakahaawe-a
,whakahaawea-tia
,whakahaere-a
,whakahake-tia
,whakahanumi-tia
,whakahau-a
,whakahee-ngia
,whakaheke-a
,whakahemo-a
,whakahere-a
,whakahinga-ia
,whakahoa-tia
,whakahohori-tia
,whakahoki-a
,whakahōnore-tia
,whakahori-a
,whakahoro-a
,whakahohoro-tia
,whakahorohoro-tia
,whakahua-tia
,whakaihi-a
,whakaingoa-tia
,whakainu-mia
,whakaipo-tia
,whakaipoipo-tia
,whakairi-a
,whakairo-hia
,whakaiti-a
,whakakā-ngia
,whakakāhore-tia
,whakakāniwha-tia
,whakakaha-ngia
,whakakahaki-tia
,whakakai-ria
,whakakakara-tia
,whakakake-a
,whakakao-tia
,whakakapi-a
,whakakikī-tia
,whakakino-tia
,whakakite-a
,whakakoi-a
,whakakōpeke-tia
,whakakōrua-tia
,whakakopakopa-ia
,whakakopi-tia
,whakakore-tia
,whakakorokoro-tia
,whakakoromeke-tia
,whakamākūkū-tia
,whakamāmā-tia
,whakamānu-tia
,whakamāoa-tia
,whakamāori-tia
,whakamārama-tia
,whakamārie-tia
,whakamārōrō-tia
,whakamātaotao-ria
,whakamātau-ria
,whakamātautau-ria
,whakamahana-tia
,whakamahara-tia
,whakamahi-a
,whakamamae-tia
,whakamana-a
,whakamanawa-tia
,whakamaroke-tia
,whakamataku-ria
,whakamate-a
,whakamau-a
,whakamihi-a
,whakamiiharo-tia
,whakamine-a
,whakamoe-a
,whakamōhio-tia
,whakamōkā-tia
,whakamuri-a
,whakamutu-a
,whakananu-a
,whakangāwari-tia
,whakangaere-a
,whakangahau-tia
,whakangahoro-tia
,whakangaro-mia
,whakangau-a
,whakanoa-tia
,whakanoho-ia
,whakanui-a
,whakaoho-tia
,whakaora-ngia
,whakaoti-a
,whakapā-kia
,whakapae-a
,whakapai-a
,whakapaipai-tia
,whakapakeke-tia
,whakapakoko-tia
,whakapapa-tia
,whakaparahako-tia
,whakaparu-a
,whakapau-ngia
,whakapiata-tia
,whakapiko-a
,whakapiri-a
,whakapokorua-tia
,whakapono-hia
,whakapōhēhē-ngia
,whakapoto-hia
,whakapua-tia
,whakapuaki-na
,whakapuare-tia
,whakapuhari-a
,whakapuhi-a
,whakapuru-a
,whakaputa-ina
,whakapūmau-tia
,whakarāpopoto-ngia
,whakarangatira-tia
,whakaranu-a
,whakarapa-ngia
,whakarapihi-tia
,whakararu-a
,whakarato-hia
,whakarawa-tia
,whakarāwai-tia
,whakarawe-a
,whakarere-a
,whakareka-ngia
,whakareri-a
,whakarewa-ia
,whakaririki-tia
,whakariro-ia
,whakarite-a
,whakaroa-tia
,whakarongo-hia
,whakatākaro-tia
,whakatākotokoto-ria
,whakataetae-ngia
,whakatahe-a
,whakatahuri-ngia
,whakatairanga-tia
,whakataki-na
,whakatakitaki-na
,whakatakoto-ria
,whakatangitangi-hia
,whakatanuku-tia
,whakatapu-ria
,whakatara-a
,whakataratara-hia
,whakatata-ngia
,whakatau-a
,whakataurite-a
,whakatīmata-ngia
,whakatika-ia
,whakatikatika-ina
,whakatina-ia
,whakatipu-ria
,whakatiraha-tia
,whakatoi-tia
,whakatō-kia
,whakatōpū-tia
,whakatupu-ria
,whakatūtehu-tia
,whakatū-ria
,whakatūpato-ria
,whakatuwhera-tia
,whakauru-a
,whakaurunga-tia
,whakautu-a
,whakaū-ngia
,whakawā-kia
,whakawātea-tia
,whakawāwā-tia
,whakawahi-a
,whakawai-a
,whakawaireka-tia
,whakaware-a
,whakawehi-a
,whakawhāiti-tia
,whakawhānau-tia
,whakawherū-tia
,whakawhirinaki-tia
,whakawhiti-a
,whakawhiu-a
,whakawhiwhi-a
,whakawiri-a
,whana-a
,whanowhano-a
,whānui-tia
,whao-a
,whata-a
,whati-ia
,whatiwhati-a
,whatu-a
,whawhai-tia
,whāwhā-ria
,whāwhāi-tia
,wheeraa-tia
,wheo-tia
,whera-hia
,where-a
,whetūrangi-tia
,whītiki-ria
,whiri-a
,whiriwhiri-a
,whiti-a
,whiu-a
