i	274
a	166
u	165
e	134
o	116
ā	15
ū	8
ō	6
ē	3
ī	3
('ā', 'a')	353
('ā', 'tia')	301
('ā', 'hia')	59
('ā', 'na')	41
('ā', 'ria')	36
('ā', 'ngia')	30
('ā', 'ia')	24
('ā', 'ina')	19
('ā', 'kia')	14
('ā', 'mia')	10
('ā', 'nga')	2
('ā', 'kina')	1
